id,link,price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms,key_rent
209,https://www.cian.ru/sale/flat/298516517/,25018100,24.0,ЗАО,47.0,25.5,,,,1,0,,2,0.18
210,https://www.cian.ru/sale/flat/298406172/,32609630,11.0,СЗАО,66.7,31.9,4.0,13.0,2025.0,1,0,,2,0.18
211,https://www.cian.ru/sale/flat/302992986/,24999000,7.0,ЮЗАО,52.5,22.0,10.0,45.0,2026.0,1,0,,2,0.18
212,https://www.cian.ru/sale/flat/301925930/,21442891,21.0,ЗАО,44.1,,11.0,23.0,2025.0,1,0,3.3,2,0.18
213,https://www.cian.ru/sale/flat/302722408/,25000000,9.0,СВАО,44.3,22.0,18.0,30.0,2024.0,1,0,,2,0.18
214,https://www.cian.ru/sale/flat/300745969/,16200000,15.0,ЗАО,52.9,23.5,7.0,24.0,2024.0,1,0,,2,0.18
215,https://www.cian.ru/sale/flat/280427150/,150400000,6.0,ЦАО,178.6,,3.0,5.0,2019.0,1,0,5.5,2,0.18
216,https://www.cian.ru/sale/flat/305978185/,28826548,6.0,СВАО,61.78,,4.0,44.0,2024.0,1,0,3.24,2,0.18
217,https://www.cian.ru/sale/flat/304058019/,11244043,11.0,НАО (Новомосковский),52.8,22.5,2.0,20.0,2027.0,1,0,2.73,2,0.18
218,https://www.cian.ru/sale/flat/300288360/,32015152,6.0,САО,68.06,27.3,9.0,49.0,2025.0,1,0,3.0,2,0.18
219,https://www.cian.ru/sale/flat/300643820/,30194100,24.0,ЗАО,79.5,30.6,2.0,9.0,2026.0,1,0,,2,0.18
220,https://www.cian.ru/sale/flat/304647311/,12500000,9.0,САО,37.8,12.1,9.0,32.0,2025.0,1,0,,2,0.18
221,https://www.cian.ru/sale/flat/298828181/,29840272,12.0,СВАО,74.2,55.7,10.0,37.0,2024.0,1,0,3.0,2,0.18
222,https://www.cian.ru/sale/flat/301407379/,34700000,8.0,СЗАО,56.1,31.6,24.0,32.0,2024.0,1,0,,2,0.18
223,https://www.cian.ru/sale/flat/298871278/,19368292,4.0,СЗАО,53.4,21.3,2.0,19.0,2027.0,1,0,2.85,2,0.18
224,https://www.cian.ru/sale/flat/305093167/,16690000,9.0,СЗАО,55.8,27.4,23.0,30.0,2025.0,1,0,,2,0.18
225,https://www.cian.ru/sale/flat/301764354/,88149600,9.0,ЦАО,63.6,,2.0,8.0,2026.0,1,0,3.55,2,0.18
226,https://www.cian.ru/sale/flat/294045080/,15000000,8.0,ЗАО,36.5,21.9,2.0,25.0,2024.0,1,0,,2,0.18
227,https://www.cian.ru/sale/flat/302663032/,11042516,9.0,НАО (Новомосковский),53.92,,1.0,7.0,2024.0,1,0,,2,0.18
228,https://www.cian.ru/sale/flat/290891303/,11111660,13.0,НАО (Новомосковский),45.3,20.7,3.0,12.0,2025.0,1,0,,2,0.18
229,https://www.cian.ru/sale/flat/300394408/,11536788,4.0,ЮЗАО,38.7,11.3,16.0,30.0,2025.0,1,0,,2,0.18
230,https://www.cian.ru/sale/flat/304854214/,11485000,,НАО (Новомосковский),49.5,27.4,2.0,17.0,2026.0,1,0,,2,0.18
231,https://www.cian.ru/sale/flat/273874081/,11861069,28.0,ЮЗАО,38.4,11.2,23.0,30.0,2025.0,1,0,,2,0.18
232,https://www.cian.ru/sale/flat/306280108/,12093795,7.0,НАО (Новомосковский),56.98,,1.0,10.0,2024.0,1,0,,2,0.18
233,https://www.cian.ru/sale/flat/291307123/,12204896,8.0,НАО (Новомосковский),44.0,12.0,8.0,16.0,2025.0,1,0,,2,0.18
234,https://www.cian.ru/sale/flat/304547476/,12405487,10.0,НАО (Новомосковский),59.26,,12.0,14.0,2025.0,1,0,,2,0.18
235,https://www.cian.ru/sale/flat/289991021/,12614243,14.0,НАО (Новомосковский),54.5,25.1,4.0,14.0,2025.0,1,0,,2,0.18
236,https://www.cian.ru/sale/flat/302984139/,12844074,24.0,ЗелАО,57.1,25.6,25.0,25.0,2026.0,1,0,,2,0.18
237,https://www.cian.ru/sale/flat/303065760/,12853000,,НАО (Новомосковский),58.5,21.9,2.0,14.0,2026.0,1,0,,2,0.18
238,https://www.cian.ru/sale/flat/304057579/,13026612,11.0,НАО (Новомосковский),59.5,24.3,4.0,20.0,2027.0,1,0,2.73,2,0.18
239,https://www.cian.ru/sale/flat/304547603/,13047075,11.0,САО,54.43,,9.0,17.0,2025.0,1,0,,2,0.18
240,https://www.cian.ru/sale/flat/306280290/,13366166,9.0,НАО (Новомосковский),66.41,,13.0,14.0,2024.0,1,0,,2,0.18
241,https://www.cian.ru/sale/flat/279712617/,13429138,15.0,НАО (Новомосковский),49.9,22.1,18.0,18.0,2024.0,1,0,,2,0.18
242,https://www.cian.ru/sale/flat/300605458/,13598886,10.0,ЗАО,49.8,,11.0,25.0,2021.0,1,0,,2,0.18
243,https://www.cian.ru/sale/flat/305378696/,13663826,28.0,ЮВАО,48.7,21.6,25.0,33.0,2025.0,1,0,,2,0.18
244,https://www.cian.ru/sale/flat/289992381/,13964702,12.0,НАО (Новомосковский),48.5,22.9,15.0,16.0,2025.0,1,0,,2,0.18
245,https://www.cian.ru/sale/flat/306374523/,14207161,6.0,СЗАО,42.28,23.1,2.0,27.0,2027.0,1,0,2.85,2,0.18
246,https://www.cian.ru/sale/flat/303259346/,14214000,8.0,НАО (Новомосковский),57.5,23.4,2.0,18.0,2026.0,1,0,,2,0.18
247,https://www.cian.ru/sale/flat/289129589/,15185393,15.0,НАО (Новомосковский),53.7,52.6,12.0,15.0,2025.0,1,0,,2,0.18
248,https://www.cian.ru/sale/flat/305797011/,15188918,8.0,НАО (Новомосковский),40.5,11.4,4.0,15.0,2024.0,1,0,,2,0.18
249,https://www.cian.ru/sale/flat/291009753/,15165584,9.0,НАО (Новомосковский),52.9,25.1,14.0,18.0,2025.0,1,0,,2,0.18
250,https://www.cian.ru/sale/flat/305188362/,15198227,12.0,САО,49.4,,,,,1,0,,2,0.18
251,https://www.cian.ru/sale/flat/304059031/,15217767,20.0,НАО (Новомосковский),51.9,25.3,1.0,17.0,2025.0,1,0,,2,0.18
252,https://www.cian.ru/sale/flat/304389738/,15120698,4.0,ЮАО,50.9,,23.0,33.0,2023.0,1,0,,2,0.18
253,https://www.cian.ru/sale/flat/306208261/,15207462,8.0,САО,54.5,20.2,12.0,24.0,2026.0,1,0,,2,0.18
254,https://www.cian.ru/sale/flat/299512806/,15174597,4.0,ЮАО,47.9,,30.0,33.0,2023.0,1,0,,2,0.18
255,https://www.cian.ru/sale/flat/304442287/,15235572,5.0,ЮАО,58.8,,19.0,23.0,2025.0,1,0,,2,0.18
256,https://www.cian.ru/sale/flat/299512536/,15241191,3.0,ЮАО,51.62,,32.0,33.0,2025.0,1,0,,2,0.18
257,https://www.cian.ru/sale/flat/299512639/,15214118,11.0,ЮАО,50.41,,16.0,20.0,2025.0,1,0,,2,0.18
258,https://www.cian.ru/sale/flat/299512191/,15165434,11.0,ЮАО,51.59,,17.0,33.0,2025.0,1,0,,2,0.18
259,https://www.cian.ru/sale/flat/299509905/,16849526,13.0,САО,48.9,,,,,1,0,,2,0.18
260,https://www.cian.ru/sale/flat/305209456/,16708088,12.0,САО,52.1,,,,,1,0,,2,0.18
261,https://www.cian.ru/sale/flat/305209428/,16878263,12.0,САО,56.6,,,,,1,0,,2,0.18
262,https://www.cian.ru/sale/flat/305886305/,16809611,16.0,САО,61.5,29.7,5.0,14.0,2024.0,1,0,,2,0.18
263,https://www.cian.ru/sale/flat/303040450/,77573200,6.0,ЦАО,112.1,,6.0,27.0,2028.0,1,0,,3,0.18
264,https://www.cian.ru/sale/flat/306096932/,47888888,14.0,СВАО,81.4,,33.0,38.0,2024.0,1,0,,3,0.18
265,https://www.cian.ru/sale/flat/305311556/,800000000,7.0,ЦАО,320.0,,4.0,5.0,2027.0,1,0,3.0,3,0.18
266,https://www.cian.ru/sale/flat/303027517/,56000000,18.0,СЗАО,105.7,,26.0,44.0,2024.0,1,0,,3,0.18
267,https://www.cian.ru/sale/flat/303506224/,23074110,8.0,ЮАО,57.1,,9.0,34.0,2026.0,1,0,3.0,3,0.18
268,https://www.cian.ru/sale/flat/300873457/,32000000,5.0,СЗАО,64.0,,18.0,43.0,2023.0,1,0,,3,0.18
269,https://www.cian.ru/sale/flat/303859420/,24569980,24.0,ЗАО,71.3,,3.0,13.0,2027.0,1,0,,3,0.18
270,https://www.cian.ru/sale/flat/303111950/,42500000,18.0,ЗАО,74.0,,12.0,41.0,2024.0,1,0,,3,0.18
271,https://www.cian.ru/sale/flat/306076573/,40101163,4.0,ЗАО,103.7,,4.0,20.0,2024.0,1,0,,3,0.18
272,https://www.cian.ru/sale/flat/304304141/,95000000,14.0,ЦАО,89.7,,7.0,,,1,0,,3,0.18
273,https://www.cian.ru/sale/flat/299093569/,38943033,17.0,ЮАО,82.95,,7.0,28.0,2023.0,1,0,3.0,3,0.18
274,https://www.cian.ru/sale/flat/302154001/,48999999,14.0,ЦАО,99.0,,5.0,33.0,2025.0,1,0,,3,0.18
275,https://www.cian.ru/sale/flat/301772072/,47194890,7.0,ЮЗАО,95.73,,5.0,35.0,2027.0,1,0,,3,0.18
276,https://www.cian.ru/sale/flat/299771808/,33500000,22.0,ЗАО,71.0,,24.0,56.0,2024.0,1,0,,3,0.18
277,https://www.cian.ru/sale/flat/300288044/,36682465,4.0,САО,84.35,,4.0,43.0,2025.0,1,0,3.0,3,0.18
278,https://www.cian.ru/sale/flat/304475947/,85000000,14.0,ЦАО,82.3,,4.0,,,1,0,,3,0.18
279,https://www.cian.ru/sale/flat/306014910/,34119072,18.0,СВАО,67.6,,20.0,22.0,2025.0,1,0,3.0,3,0.18
280,https://www.cian.ru/sale/flat/298516162/,47484582,24.0,ЗАО,104.73,,2.0,12.0,2024.0,1,0,,3,0.18
281,https://www.cian.ru/sale/flat/305514830/,17000000,19.0,НАО (Новомосковский),68.5,,9.0,24.0,2024.0,1,0,,3,0.18
282,https://www.cian.ru/sale/flat/306286350/,118000000,10.0,ЗАО,150.0,,1.0,10.0,2024.0,1,0,,3,0.18
283,https://www.cian.ru/sale/flat/305437357/,45867588,7.0,ВАО,95.79,,11.0,16.0,2027.0,1,0,,3,0.18
284,https://www.cian.ru/sale/flat/305874104/,26500000,7.0,ЮАО,72.7,,6.0,19.0,2027.0,1,0,,3,0.18
285,https://www.cian.ru/sale/flat/289979509/,29499000,6.0,ЗАО,78.0,,2.0,56.0,2024.0,1,0,,3,0.18
286,https://www.cian.ru/sale/flat/304883116/,32000000,6.0,ЮАО,69.5,,17.0,28.0,2025.0,1,0,,3,0.18
287,https://www.cian.ru/sale/flat/296804587/,16080160,15.0,НАО (Новомосковский),77.4,,10.0,11.0,2025.0,1,0,,3,0.18
288,https://www.cian.ru/sale/flat/293408940/,16859853,13.0,НАО (Новомосковский),62.8,,2.0,10.0,2025.0,1,0,,3,0.18
289,https://www.cian.ru/sale/flat/304080067/,17240225,6.0,НАО (Новомосковский),65.1,,2.0,22.0,2026.0,1,0,2.85,3,0.18
290,https://www.cian.ru/sale/flat/306255313/,18018750,21.0,СЗАО,77.5,,12.0,25.0,2022.0,1,0,,3,0.18
291,https://www.cian.ru/sale/flat/305339496/,18716199,14.0,САО,50.1,,26.0,30.0,2024.0,1,0,,3,0.18
292,https://www.cian.ru/sale/flat/306241790/,19631304,7.0,ЮАО,72.92,,6.0,21.0,2026.0,1,0,,3,0.18
293,https://www.cian.ru/sale/flat/305202255/,20585690,11.0,НАО (Новомосковский),74.5,,12.0,17.0,2026.0,1,0,,3,0.18
294,https://www.cian.ru/sale/flat/299510071/,21282498,12.0,САО,80.6,,,,,1,0,,3,0.18
295,https://www.cian.ru/sale/flat/306281855/,28955295,8.0,ЮВАО,69.3,,68.0,69.0,2025.0,1,0,,3,0.18
296,https://www.cian.ru/sale/flat/303040427/,57190400,10.0,ЦАО,51.2,12.3,4.0,6.0,2024.0,1,1,3.23,1,0.18
297,https://www.cian.ru/sale/flat/305510051/,98899990,2.0,ЦАО,108.0,36.0,21.0,21.0,2024.0,1,1,,1,0.18
298,https://www.cian.ru/sale/flat/289484529/,89010000,1.0,ЦАО,64.5,,8.0,9.0,2023.0,1,1,,1,0.18
299,https://www.cian.ru/sale/flat/306205711/,21000000,8.0,ЮАО,39.9,10.8,3.0,13.0,2024.0,1,1,,1,0.18
300,https://www.cian.ru/sale/flat/299370745/,19500000,16.0,СЗАО,39.0,12.5,2.0,6.0,2023.0,1,1,3.24,1,0.18
301,https://www.cian.ru/sale/flat/303071453/,9900000,9.0,ЮВАО,35.4,,10.0,23.0,2024.0,1,1,,1,0.18
302,https://www.cian.ru/sale/flat/303477025/,29079999,7.0,САО,53.11,15.8,4.0,21.0,2024.0,1,1,3.15,1,0.18
303,https://www.cian.ru/sale/flat/297159878/,32800000,9.0,ЦАО,40.0,25.0,14.0,19.0,2024.0,1,1,3.2,1,0.18
304,https://www.cian.ru/sale/flat/304453140/,49060000,3.0,ЦАО,44.6,,49.0,66.0,2020.0,1,1,3.9,1,0.18
305,https://www.cian.ru/sale/flat/302880073/,13500000,10.0,СВАО,44.8,27.0,3.0,35.0,2025.0,1,1,3.1,1,0.18
306,https://www.cian.ru/sale/flat/299250693/,12536650,11.0,ЮЗАО,30.1,10.5,11.0,29.0,2025.0,1,1,3.1,1,0.18
307,https://www.cian.ru/sale/flat/299850230/,25900000,12.0,ЗАО,45.3,35.8,10.0,17.0,2024.0,1,1,3.2,1,0.18
308,https://www.cian.ru/sale/flat/293623772/,17182500,20.0,СЗАО,43.5,15.3,6.0,28.0,2027.0,1,1,3.0,1,0.18
309,https://www.cian.ru/sale/flat/303911597/,9950000,12.0,СВАО,31.0,,16.0,35.0,2026.0,1,1,,1,0.18
310,https://www.cian.ru/sale/flat/300560437/,38918880,21.0,ЗАО,69.3,,8.0,17.0,2024.0,1,1,3.2,1,0.18
311,https://www.cian.ru/sale/flat/303909667/,22900000,9.0,САО,35.5,25.5,5.0,21.0,2024.0,1,1,,1,0.18
312,https://www.cian.ru/sale/flat/298748254/,9962660,4.0,ЮАО,38.6,13.8,3.0,9.0,2025.0,1,1,3.0,1,0.18
313,https://www.cian.ru/sale/flat/301264261/,6500000,3.0,ЮВАО,23.4,13.7,19.0,23.0,2024.0,1,1,2.85,1,0.18
314,https://www.cian.ru/sale/flat/304239699/,29841000,8.0,ЗАО,30.45,,3.0,14.0,2026.0,1,1,3.2,1,0.18
315,https://www.cian.ru/sale/flat/304213562/,15000000,6.0,САО,31.5,15.0,3.0,8.0,2024.0,1,1,,1,0.18
316,https://www.cian.ru/sale/flat/295195106/,47580000,1.0,ЦАО,36.6,,6.0,9.0,2023.0,1,1,,1,0.18
317,https://www.cian.ru/sale/flat/303131354/,9300000,20.0,ЮВАО,30.41,,3.0,21.0,2024.0,1,1,3.0,1,0.18
318,https://www.cian.ru/sale/flat/304541780/,24834431,8.0,ЮАО,40.3,22.9,11.0,13.0,2024.0,1,1,3.0,1,0.18
319,https://www.cian.ru/sale/flat/303353690/,6600000,9.0,НАО (Новомосковский),23.42,12.3,9.0,15.0,2025.0,1,1,,1,0.18
320,https://www.cian.ru/sale/flat/302839439/,31700000,2.0,ЦАО,31.7,,21.0,21.0,2024.0,1,1,3.15,1,0.18
321,https://www.cian.ru/sale/flat/305786285/,17500000,8.0,ЮАО,34.0,16.0,7.0,13.0,2024.0,1,1,,1,0.18
322,https://www.cian.ru/sale/flat/303215964/,28644000,8.0,ЮАО,46.2,,11.0,12.0,2020.0,1,1,3.5,1,0.18
323,https://www.cian.ru/sale/flat/303819123/,9200000,12.0,СВАО,31.2,,24.0,35.0,2026.0,1,1,,1,0.18
324,https://www.cian.ru/sale/flat/298664755/,9990000,1.0,ЮВАО,31.5,24.2,7.0,8.0,2024.0,1,1,,1,0.18
325,https://www.cian.ru/sale/flat/302359889/,5100000,16.0,СЗАО,20.46,10.4,5.0,28.0,2023.0,1,1,2.7,1,0.18
326,https://www.cian.ru/sale/flat/300831720/,7890000,9.0,ЮВАО,21.9,13.7,5.0,21.0,2024.0,1,1,,1,0.18
327,https://www.cian.ru/sale/flat/300560428/,24449100,21.0,ЗАО,39.0,,9.0,17.0,2024.0,1,1,3.2,1,0.18
328,https://www.cian.ru/sale/flat/304952132/,14029212,12.0,ЗАО,34.7,24.9,14.0,21.0,2020.0,1,1,3.3,1,0.18
329,https://www.cian.ru/sale/flat/304052925/,7730647,5.0,СВАО,19.9,12.9,2.0,23.0,2026.0,1,1,,1,0.18
330,https://www.cian.ru/sale/flat/304500369/,8458380,5.0,ВАО,30.87,22.3,9.0,18.0,2025.0,1,1,3.1,1,0.18
331,https://www.cian.ru/sale/flat/304295938/,6894343,5.0,ЗелАО,26.08,,6.0,14.0,2026.0,1,1,2.9,1,0.18
332,https://www.cian.ru/sale/flat/299250759/,11349580,11.0,ЮЗАО,25.3,17.5,22.0,29.0,2025.0,1,1,3.1,1,0.18
333,https://www.cian.ru/sale/flat/305982281/,9200000,19.0,НАО (Новомосковский),37.5,13.0,12.0,20.0,2024.0,1,1,,1,0.18
334,https://www.cian.ru/sale/flat/306084501/,15000000,8.0,ЮАО,35.0,23.0,2.0,13.0,2024.0,1,1,3.1,1,0.18
335,https://www.cian.ru/sale/flat/305075190/,20520000,6.0,ЮАО,36.0,31.0,2.0,16.0,2024.0,1,1,3.1,1,0.18
336,https://www.cian.ru/sale/flat/297156266/,12350000,15.0,ЮАО,28.28,18.6,3.0,16.0,2025.0,1,1,,1,0.18
337,https://www.cian.ru/sale/flat/301874643/,8500000,19.0,НАО (Новомосковский),36.2,12.0,6.0,22.0,2024.0,1,1,,1,0.18
338,https://www.cian.ru/sale/flat/297903047/,11600000,17.0,ЮАО,22.42,12.3,3.0,16.0,2025.0,1,1,2.85,1,0.18
339,https://www.cian.ru/sale/flat/304839568/,23000000,2.0,ЦАО,35.4,,13.0,21.0,2024.0,1,1,,1,0.18
340,https://www.cian.ru/sale/flat/304246001/,5800000,20.0,ЮВАО,17.5,9.3,4.0,21.0,2024.0,1,1,,1,0.18
341,https://www.cian.ru/sale/flat/303626011/,9000000,3.0,ЮВАО,35.4,,4.0,40.0,2024.0,1,1,,1,0.18
342,https://www.cian.ru/sale/flat/301447292/,21297655,15.0,ЮАО,47.15,,7.0,15.0,2025.0,1,1,2.95,1,0.18
343,https://www.cian.ru/sale/flat/303518388/,11450000,15.0,ЮАО,22.26,11.9,6.0,16.0,2025.0,1,1,,1,0.18
344,https://www.cian.ru/sale/flat/304053651/,12325545,5.0,СВАО,40.6,27.8,13.0,23.0,2026.0,1,1,,1,0.18
345,https://www.cian.ru/sale/flat/301447794/,23233592,15.0,ЮАО,44.12,,14.0,16.0,2025.0,1,1,2.95,1,0.18
346,https://www.cian.ru/sale/flat/296019612/,8313900,4.0,ЮАО,25.9,14.5,27.0,30.0,2025.0,1,1,3.0,1,0.18
347,https://www.cian.ru/sale/flat/303024848/,14226100,19.0,САО,28.12,19.0,13.0,21.0,2024.0,1,1,3.15,1,0.18
348,https://www.cian.ru/sale/flat/302557365/,8400000,3.0,ЮВАО,31.5,20.6,8.0,9.0,2024.0,1,1,,1,0.18
349,https://www.cian.ru/sale/flat/304800708/,9350000,11.0,ЮЗАО,24.2,14.0,6.0,29.0,2025.0,1,1,,1,0.18
350,https://www.cian.ru/sale/flat/306076536/,15300000,7.0,СВАО,31.82,14.5,2.0,55.0,2024.0,1,1,3.2,1,0.18
351,https://www.cian.ru/sale/flat/299367313/,9900000,9.0,ЮВАО,35.4,24.3,18.0,23.0,2024.0,1,1,3.15,1,0.18
352,https://www.cian.ru/sale/flat/305549314/,12750000,17.0,ЮВАО,35.0,11.0,15.0,21.0,2024.0,1,1,3.0,1,0.18
353,https://www.cian.ru/sale/flat/303256075/,15490000,25.0,ЗАО,44.8,16.9,5.0,14.0,2024.0,1,1,3.0,1,0.18
354,https://www.cian.ru/sale/flat/303446832/,16700000,8.0,ЮАО,31.1,14.6,2.0,13.0,2024.0,1,1,3.0,1,0.18
355,https://www.cian.ru/sale/flat/292845044/,14999000,18.0,САО,26.4,15.0,2.0,20.0,2024.0,1,1,,1,0.18
356,https://www.cian.ru/sale/flat/305488733/,17800000,8.0,ЮАО,30.6,17.8,3.0,13.0,2024.0,1,1,,1,0.18
357,https://www.cian.ru/sale/flat/304613754/,7300000,12.0,СВАО,19.8,7.8,5.0,36.0,2026.0,1,1,,1,0.18
358,https://www.cian.ru/sale/flat/302923291/,10762500,9.0,ЮЗАО,37.5,22.8,5.0,30.0,2024.0,1,1,,1,0.18
359,https://www.cian.ru/sale/flat/304055341/,9018987,3.0,СВАО,35.8,20.4,5.0,23.0,2026.0,1,1,2.87,1,0.18
360,https://www.cian.ru/sale/flat/304735639/,8082002,17.0,ЮВАО,26.53,,5.0,21.0,2024.0,1,1,3.0,1,0.18
361,https://www.cian.ru/sale/flat/304735394/,7543865,21.0,ЮВАО,22.1,,17.0,21.0,2024.0,1,1,3.0,1,0.18
362,https://www.cian.ru/sale/flat/304055262/,11568419,3.0,СВАО,49.0,36.0,2.0,23.0,2026.0,1,1,2.87,1,0.18
363,https://www.cian.ru/sale/flat/301447899/,21294744,15.0,ЮАО,45.56,,2.0,16.0,2025.0,1,1,2.95,1,0.18
364,https://www.cian.ru/sale/flat/306033410/,12999999,4.0,СВАО,44.6,15.2,6.0,24.0,2022.0,1,1,2.75,1,0.18
365,https://www.cian.ru/sale/flat/304054157/,8892688,5.0,СВАО,22.4,15.3,21.0,23.0,2026.0,1,1,,1,0.18
366,https://www.cian.ru/sale/flat/297416358/,6824400,20.0,ЗАО,24.2,14.5,12.0,21.0,2025.0,1,1,3.0,1,0.18
367,https://www.cian.ru/sale/flat/303921115/,7855150,20.0,ЮВАО,23.86,,1.0,21.0,2024.0,1,1,3.0,1,0.18
368,https://www.cian.ru/sale/flat/296192998/,11700000,4.0,ВАО,40.1,16.0,6.0,9.0,2025.0,1,1,3.0,1,0.18
369,https://www.cian.ru/sale/flat/303017933/,5699999,18.0,ЮВАО,17.5,13.0,4.0,21.0,2024.0,1,1,,1,0.18
370,https://www.cian.ru/sale/flat/286346467/,17923270,11.0,ЮЗАО,52.7,20.7,12.0,29.0,2025.0,1,1,3.1,1,0.18
371,https://www.cian.ru/sale/flat/300193457/,10388682,5.0,ЗелАО,34.37,,6.0,14.0,2026.0,1,1,2.9,1,0.18
372,https://www.cian.ru/sale/flat/304735729/,7783336,20.0,ЮВАО,25.89,,2.0,16.0,2024.0,1,1,3.0,1,0.18
373,https://www.cian.ru/sale/flat/304055896/,8409754,3.0,СВАО,24.8,12.3,23.0,23.0,2026.0,1,1,2.87,1,0.18
374,https://www.cian.ru/sale/flat/300193478/,7354468,5.0,ЗелАО,21.4,,6.0,14.0,2026.0,1,1,2.9,1,0.18
375,https://www.cian.ru/sale/flat/297947254/,18912100,6.0,САО,37.9,,7.0,8.0,2024.0,1,1,,1,0.18
376,https://www.cian.ru/sale/flat/296405785/,10788000,11.0,ЮЗАО,23.2,15.6,17.0,29.0,2025.0,1,1,3.1,1,0.18
377,https://www.cian.ru/sale/flat/305989814/,18651360,15.0,ЮАО,38.22,,3.0,16.0,2025.0,1,1,2.95,1,0.18
378,https://www.cian.ru/sale/flat/304055278/,9618549,3.0,СВАО,40.3,24.6,3.0,23.0,2026.0,1,1,2.87,1,0.18
379,https://www.cian.ru/sale/flat/304905018/,5900000,16.0,СЗАО,22.57,10.0,5.0,28.0,2023.0,1,1,,1,0.18
380,https://www.cian.ru/sale/flat/302915420/,6615402,20.0,ЗАО,20.95,12.6,21.0,21.0,2025.0,1,1,3.0,1,0.18
381,https://www.cian.ru/sale/flat/301158823/,12498240,20.0,СЗАО,28.2,19.8,7.0,28.0,2027.0,1,1,3.0,1,0.18
382,https://www.cian.ru/sale/flat/298811830/,18000000,12.0,ЦАО,43.1,,7.0,19.0,2025.0,1,1,,1,0.18
383,https://www.cian.ru/sale/flat/301789190/,15000000,15.0,САО,40.0,13.0,7.0,21.0,2024.0,1,1,3.1,1,0.18
384,https://www.cian.ru/sale/flat/306284738/,8200000,10.0,ЮВАО,21.9,10.5,9.0,21.0,2024.0,1,1,3.0,1,0.18
385,https://www.cian.ru/sale/flat/306088342/,12800000,19.0,ЮВАО,41.5,10.3,8.0,21.0,2024.0,1,1,3.0,1,0.18
386,https://www.cian.ru/sale/flat/303029600/,7767360,4.0,ЗАО,25.76,15.5,16.0,21.0,2025.0,1,1,3.0,1,0.18
387,https://www.cian.ru/sale/flat/304055391/,6896542,3.0,СВАО,21.7,14.3,6.0,23.0,2026.0,1,1,2.87,1,0.18
388,https://www.cian.ru/sale/flat/304295929/,7555777,5.0,ЗелАО,27.24,,9.0,14.0,2026.0,1,1,2.9,1,0.18
389,https://www.cian.ru/sale/flat/287742393/,7269700,6.0,СВАО,26.15,17.4,3.0,20.0,2024.0,1,1,3.05,1,0.18
390,https://www.cian.ru/sale/flat/292153915/,15254400,20.0,СЗАО,33.6,24.2,23.0,28.0,2027.0,1,1,3.0,1,0.18
391,https://www.cian.ru/sale/flat/302127707/,11600000,9.0,ЮВАО,35.4,22.5,21.0,21.0,2024.0,1,1,,1,0.18
392,https://www.cian.ru/sale/flat/305926779/,33000000,2.0,ЦАО,42.7,12.6,6.0,21.0,2024.0,1,1,3.15,1,0.18
393,https://www.cian.ru/sale/flat/305057311/,19000000,9.0,САО,31.5,22.6,5.0,21.0,2024.0,1,1,,1,0.18
394,https://www.cian.ru/sale/flat/304529404/,16123611,4.0,ЦАО,31.7,,7.0,10.0,2024.0,1,1,,1,0.18
395,https://www.cian.ru/sale/flat/286346387/,16586240,11.0,ЮЗАО,41.8,21.0,25.0,29.0,2025.0,1,1,3.1,1,0.18
396,https://www.cian.ru/sale/flat/304004449/,16771265,10.0,ВАО,49.7,,,,,1,1,,1,0.18
397,https://www.cian.ru/sale/flat/303911411/,17457886,5.0,ЗАО,42.6,,,,,1,1,,1,0.18
398,https://www.cian.ru/sale/flat/301447516/,17974500,15.0,ЮАО,34.5,,2.0,15.0,2025.0,1,1,2.95,1,0.18
399,https://www.cian.ru/sale/flat/303911418/,18461556,5.0,ЗАО,44.0,,,,,1,1,,1,0.18
400,https://www.cian.ru/sale/flat/294513504/,18746280,24.0,ЮВАО,51.9,26.2,1.0,11.0,2025.0,1,1,2.8,1,0.18
401,https://www.cian.ru/sale/flat/303024993/,19096300,23.0,САО,39.14,11.8,17.0,21.0,2024.0,1,1,3.15,1,0.18
402,https://www.cian.ru/sale/flat/305882941/,20000000,6.0,САО,42.2,,2.0,8.0,2024.0,1,1,,1,0.18
403,https://www.cian.ru/sale/flat/302722415/,20997414,6.0,ЮАО,44.5,39.5,4.0,16.0,2024.0,1,1,3.1,1,0.18
404,https://www.cian.ru/sale/flat/294513523/,21292480,24.0,ЮВАО,52.6,26.4,11.0,11.0,2025.0,1,1,2.45,1,0.18
405,https://www.cian.ru/sale/flat/301333918/,21681000,9.0,СЗАО,43.8,,47.0,48.0,2022.0,1,1,3.1,1,0.18
406,https://www.cian.ru/sale/flat/302666516/,22558008,4.0,ЦАО,48.8,,4.0,10.0,2024.0,1,1,,1,0.18
407,https://www.cian.ru/sale/flat/301447221/,23615808,15.0,ЮАО,52.34,,2.0,15.0,2025.0,1,1,2.95,1,0.18
408,https://www.cian.ru/sale/flat/303911486/,24285266,5.0,ЗАО,56.3,,1.0,14.0,2024.0,1,1,,1,0.18
409,https://www.cian.ru/sale/flat/293804023/,25355050,12.0,СВАО,91.7,20.6,3.0,36.0,2026.0,1,1,3.1,1,0.18
410,https://www.cian.ru/sale/flat/300560416/,26192380,21.0,ЗАО,39.8,,12.0,17.0,2024.0,1,1,3.2,1,0.18
